Iso3,CountryTerritoryArea,WHORegionName,Year,Specimen,PathogenName,AbTargets,TotalSpecimenIsolates,InterpretableAST,Resistant,PercentResistant
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Ceftazidime,1982,67,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Ceftriaxone,1982,40,1,2.5
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Ciprofloxacin,1982,69,26,37.68115942
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Ertapenem,1982,41,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Imipenem,1982,66,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Levofloxacin,1982,14,9,64.28571429
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Meropenem,1982,71,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Staphylococcus aureus,Meticillin,1982,364,124,34.06593407
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Benzylpenicillin,1982,66,20,30.3030303
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Cefotaxime,1982,29,1,3.448275862
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Ceftriaxone,1982,80,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,1982,59,12,20.33898305
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Cefotaxime,653,278,11,3.956834532
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ceftazidime,653,334,10,2.994011976
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ceftriaxone,653,227,4,1.762114537
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ciprofloxacin,653,468,45,9.615384615
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ertapenem,653,265,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Imipenem,653,322,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Levofloxacin,653,40,3,7.5
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Salmonella,Meropenem,653,334,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Shigella,Cefotaxime,653,23,8,34.7826087
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Shigella,Ceftazidime,653,32,2,6.25
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Shigella,Ceftriaxone,653,37,10,27.02702703
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,STOOL,Shigella,Ciprofloxacin,653,58,8,13.79310345
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ampicillin,13558,8982,5869,65.3417947
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefepime,13558,6533,752,11.51079137
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,13558,6524,2086,31.97424893
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ceftazidime,13558,8798,1643,18.6746988
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ceftriaxone,13558,2477,832,33.58901897
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ciprofloxacin,13558,9554,3189,33.37868955
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Colistin,13558,59,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ertapenem,13558,4476,35,0.781948168
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,13558,8670,44,0.507497116
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Levofloxacin,13558,790,201,25.44303797
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,13558,9075,46,0.506887052
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,13558,9950,4101,41.2160804
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Cefepime,13558,1965,273,13.89312977
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Cefotaxime,13558,1976,568,28.74493927
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ceftazidime,13558,2653,549,20.69355447
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ceftriaxone,13558,724,226,31.21546961
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ciprofloxacin,13558,2829,428,15.12902086
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Colistin,13558,82,14,17.07317073
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ertapenem,13558,1340,66,4.925373134
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Imipenem,13558,2615,136,5.200764818
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Levofloxacin,13558,193,19,9.844559585
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Meropenem,13558,2714,164,6.042741341
ARE,United Arab Emirates,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,13558,2938,856,29.1354663
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Amikacin,2452,17,3,17.64705882
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Colistin,2452,22,1,4.545454545
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Gentamicin,2452,103,46,44.66019417
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Imipenem,2452,98,46,46.93877551
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Meropenem,2452,99,46,46.46464646
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Minocycline,2452,43,12,27.90697674
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ampicillin,2452,787,600,76.23888183
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Cefepime,2452,607,113,18.61614498
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Cefotaxime,2452,584,280,47.94520548
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftazidime,2452,783,216,27.5862069
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftriaxone,2452,209,100,47.84688995
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ciprofloxacin,2452,791,431,54.48798989
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Colistin,2452,19,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ertapenem,2452,391,10,2.557544757
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Imipenem,2452,762,10,1.312335958
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Levofloxacin,2452,41,20,48.7804878
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Meropenem,2452,787,11,1.397712834
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Tinidazole,2452,584,280,47.94520548
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,2452,791,411,51.95954488
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Cefepime,2452,428,100,23.36448598
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Cefotaxime,2452,418,136,32.53588517
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ceftazidime,2452,560,165,29.46428571
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ceftriaxone,2452,150,80,53.33333333
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,2452,567,234,41.26984127
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ertapenem,2452,262,31,11.83206107
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Imipenem,2452,545,47,8.623853211
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Levofloxacin,2452,17,7,41.17647059
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Meropenem,2452,563,71,12.61101243
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,2452,564,215,38.12056738
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Cefotaxime,2452,67,4,5.970149254
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Ceftazidime,2452,106,11,10.37735849
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Ceftriaxone,2452,46,8,17.39130435
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Ciprofloxacin,2452,92,36,39.13043478
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Ertapenem,2452,55,1,1.818181818
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Imipenem,2452,104,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Levofloxacin,2452,22,3,13.63636364
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Meropenem,2452,106,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Staphylococcus aureus,Meticillin,2452,447,123,27.51677852
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Benzylpenicillin,2452,67,26,38.80597015
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Cefotaxime,2452,41,1,2.43902439
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Ceftriaxone,2452,72,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,2452,84,20,23.80952381
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Cefotaxime,818,245,10,4.081632653
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ceftazidime,818,445,15,3.370786517
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ceftriaxone,818,240,11,4.583333333
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ciprofloxacin,818,305,37,12.13114754
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ertapenem,818,230,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Imipenem,818,443,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Levofloxacin,818,73,8,10.95890411
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Salmonella,Meropenem,818,446,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Shigella,Cefotaxime,818,33,10,30.3030303
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Shigella,Ceftazidime,818,75,2,2.666666667
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Shigella,Ceftriaxone,818,44,15,34.09090909
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,STOOL,Shigella,Ciprofloxacin,818,86,35,40.69767442
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ampicillin,22331,15083,9677,64.15832394
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefepime,22331,12251,1656,13.5172639
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,22331,8280,2869,34.64975845
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ceftazidime,22331,14764,2726,18.46383094
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ceftriaxone,22331,6649,2008,30.20003008
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ciprofloxacin,22331,15063,5788,38.42528049
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Colistin,22331,1836,38,2.069716776
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ertapenem,22331,8035,135,1.680149347
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,22331,14071,73,0.518797527
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Levofloxacin,22331,2986,864,28.93503014
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,22331,14727,114,0.774088409
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,22331,15056,6207,41.22608927
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Cefepime,22331,3641,594,16.3141994
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Cefotaxime,22331,2568,807,31.42523364
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ceftazidime,22331,4355,1020,23.42135476
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ceftriaxone,22331,1829,562,30.72717332
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ciprofloxacin,22331,4443,1320,29.70965564
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Colistin,22331,453,13,2.869757174
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ertapenem,22331,2381,176,7.391852163
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Imipenem,22331,4050,218,5.382716049
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Levofloxacin,22331,662,86,12.99093656
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Meropenem,22331,4336,271,6.25
ARE,United Arab Emirates,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,22331,4442,1349,30.36920306
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Amikacin,2464,15,5,33.33333333
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Colistin,2464,23,1,4.347826087
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Gentamicin,2464,97,35,36.08247423
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Imipenem,2464,95,40,42.10526316
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Meropenem,2464,96,40,41.66666667
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Minocycline,2464,44,3,6.818181818
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ampicillin,2464,721,529,73.370319
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefepime,2464,512,76,14.84375
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefotaxime,2464,528,228,43.18181818
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,2464,742,186,25.06738544
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftriaxone,2464,293,135,46.07508532
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,2464,759,372,49.01185771
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Colistin,2464,36,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ertapenem,2464,381,9,2.362204724
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Imipenem,2464,716,6,0.837988827
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Levofloxacin,2464,42,20,47.61904762
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Meropenem,2464,741,7,0.944669366
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Tinidazole,2464,293,135,46.07508532
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,2464,729,352,48.28532236
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Cefepime,2464,391,97,24.80818414
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Cefotaxime,2464,376,144,38.29787234
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,2464,519,158,30.44315992
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,2464,209,88,42.10526316
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,2464,528,212,40.15151515
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Colistin,625,24,5,20.83333333
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ertapenem,2464,291,30,10.30927835
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Imipenem,2464,504,37,7.341269841
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Levofloxacin,2464,27,5,18.51851852
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,2464,520,57,10.96153846
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,2464,511,176,34.44227006
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Cefotaxime,2464,93,15,16.12903226
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ceftazidime,2464,130,19,14.61538462
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ceftriaxone,2464,62,9,14.51612903
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ciprofloxacin,2464,107,53,49.53271028
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ertapenem,2464,71,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Imipenem,2464,129,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Levofloxacin,2464,15,6,40
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Meropenem,2464,130,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Staphylococcus aureus,Cefoxitin,528,207,75,36.23188406
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Staphylococcus aureus,Meticillin,2464,207,75,36.23188406
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Staphylococcus aureus,Oxacillin,528,446,156,34.97757848
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Benzylpenicillin,2464,98,36,36.73469388
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Cefotaxime,2464,68,1,1.470588235
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Ceftriaxone,2464,100,1,1
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,2464,105,29,27.61904762
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,GENITAL,Neisseria gonorrhoeae,Ceftriaxone,180,111,12,10.81081081
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Cefotaxime,1005,412,19,4.611650485
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ceftazidime,1005,605,26,4.297520661
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ceftriaxone,1005,396,21,5.303030303
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ciprofloxacin,1005,416,48,11.53846154
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ertapenem,1005,419,2,0.477326969
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Imipenem,1005,599,3,0.500834725
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Levofloxacin,1005,139,6,4.316546763
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Salmonella,Meropenem,1005,599,0,0
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Shigella,Cefotaxime,1005,39,18,46.15384615
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Shigella,Ceftazidime,1005,50,1,2
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Shigella,Ceftriaxone,1005,45,17,37.77777778
ARE,United Arab Emirates,Eastern Mediterranean Region,2019,STOOL,Shigella,Ciprofloxacin,1005,50,18,36
